10.5,18,47.5,23.5,4.75,8.13,2000,2000,0.5,0.5
-225,-1.04949274902431E-05,,,,,,,,
-220,-1.13265899866081E-05,,,,,,,,
-215,-1.2241657683337E-05,,,,,,,,
-210,-1.32504772254306E-05,,,,,,,,
-205,-1.4364929809433E-05,,,,,,,,
-200,-1.55986940704049E-05,,,,,,,,
-195,-1.69675589166416E-05,,,,,,,,
-190,-1.84897961675483E-05,,,,,,,,
-185,-2.01866045454608E-05,,,,,,,,
-180,-2.2082638285321E-05,,,,,,,,
-175,-2.42066350813986E-05,,,,,,,,
-170,-2.65921587406742E-05,,,,,,,,
-165,-2.9278470706844E-05,,,,,,,,
-160,-3.23115395896374E-05,,,,,,,,
-155,-3.57451853437874E-05,,,,,,,,
-150,-3.96423280848677E-05,,,,,,,,
-145,-4.40762583557842E-05,,,,,,,,
-140,-4.91317431354586E-05,,,,,,,,
-135,-5.49055875878562E-05,,,,,,,,
-130,-6.15059072065815E-05,,,,,,,,
-125,-6.90486798025604E-05,,,,,,,,
-120,-7.7648862082148E-05,,,,,,,,
-115,-8.74009496435811E-05,,,,,,,,
-110,-9.83393812927721E-05,,,,,,,,
-105,-0.000110361006491,,,,,,,,
-100,-0.000123077550864,,,,,,,,
-95,-0.000135543700464,,,,,,,,
-90,-0.000145781320353,,,,,,,,
-85,-0.000150028022518,,,,,,,,
-80,-0.000141796478388,,,,,,,,
-75,-0.000111347730591,,,,,,,,
-70,-4.69275838176897E-05,,,,,,,,
-65,6.13781781530122E-05,,,,,,,,
-60,0.000217276132601,,,,,,,,
-55,0.000416934942517,,,,,,,,
-50,0.000650779838819,,,,,,,,
-45,0.000905764488536,,,,,,,,
-40,0.001166644700503,,,,,,,,
-35,0.001416661459205,,,,,,,,
-30,0.001638961861845,,,,,,,,
-25,0.001819980169172,,,,,,,,
-20,0.001953952087095,,,,,,,,
-15,0.002044648415265,,,,,,,,
-10,0.002101827536848,,,,,,,,
-5,0.002135565145884,,,,,,,,
0,0.002152512616234,,,,,,,,
5,0.002154526478801,,,,,,,,
10,0.002138351718413,,,,,,,,
15,0.002095740960859,,,,,,,,
20,0.002014792079056,,,,,,,,
25,0.001884072674437,,,,,,,,
30,0.001699097238643,,,,,,,,
35,0.001466408132915,,,,,,,,
40,0.001201482286021,,,,,,,,
45,0.000923420740529,,,,,,,,
50,0.000651015575714,,,,,,,,
55,0.00040113803618,,,,,,,,
60,0.000188044538925,,,,,,,,
65,2.20911162034813E-05,,,,,,,,
70,-9.26152300590635E-05,,,,,,,,
75,-0.000160061978555,,,,,,,,
80,-0.000190881446053,,,,,,,,
85,-0.000197702403169,,,,,,,,
90,-0.000191033854607,,,,,,,,
95,-0.000177915058942,,,,,,,,
100,-0.000162451928862,,,,,,,,
105,-0.000146814322193,,,,,,,,
110,-0.000132043126749,,,,,,,,
115,-0.000118566148197,,,,,,,,
120,-0.00010649531345,,,,,,,,
125,-9.57890876722308E-05,,,,,,,,
130,-8.63384139244042E-05,,,,,,,,
135,-7.80109117339391E-05,,,,,,,,
140,-7.06727516382342E-05,,,,,,,,
145,-6.41987599184824E-05,,,,,,,,
150,-5.84764196883764E-05,,,,,,,,
155,-5.34067910105477E-05,,,,,,,,
160,-4.89039527708875E-05,,,,,,,,
165,-4.48938073865627E-05,,,,,,,,
170,-4.13126809708909E-05,,,,,,,,
175,-3.81059330041422E-05,,,,,,,,
180,-3.52266733956089E-05,,,,,,,,
185,-3.26346240345801E-05,,,,,,,,
190,-3.02951310747272E-05,,,,,,,,
195,-2.81783194505831E-05,,,,,,,,
200,-2.62583749389498E-05,,,,,,,,
205,-2.45129373311448E-05,,,,,,,,
210,-2.29225887310638E-05,,,,,,,,
215,-2.14704224306648E-05,,,,,,,,
220,-2.01416795996561E-05,,,,,,,,
225,-1.89234428352843E-05,,,,,,,,
