Time,Channel A
(us),(mV)

-9.00399973,-87.71530000
-9.00199973,-89.43774000
-8.99999973,-91.15402000
-8.99799973,-92.87647000
-8.99599973,-92.87647000
-8.99399973,-94.59892000
-8.99199973,-96.31520000
-8.98999973,-98.03764000
-8.98799973,-99.75393000
-8.98599973,-101.47640000
-8.98399973,-103.19880000
-8.98199973,-103.19880000
-8.97999973,-104.91510000
-8.97799973,-106.63750000
-8.97599973,-108.35380000
-8.97399973,-110.07630000
-8.97199973,-111.79870000
-8.96999973,-113.51500000
-8.96799973,-113.51500000
-8.96599973,-115.23740000
-8.96399973,-115.23740000
-8.96199973,-115.23740000
-8.95999973,-116.95370000
-8.95799973,-116.95370000
-8.95599973,-116.95370000
-8.95399973,-118.67620000
-8.95199973,-118.67620000
-8.94999973,-118.67620000
-8.94799973,-118.67620000
-8.94599973,-118.67620000
-8.94399974,-120.39860000
-8.94199974,-120.39860000
-8.93999974,-122.11490000
-8.93799974,-123.83730000
-8.93599974,-123.83730000
-8.93399974,-125.55360000
-8.93199974,-125.55360000
-8.92999974,-127.27610000
-8.92799974,-127.27610000
-8.92599974,-128.99850000
-8.92399974,-130.71480000
-8.92199974,-132.43730000
-8.91999974,-132.43730000
-8.91799974,-134.15350000
-8.91599974,-135.87600000
-8.91399974,-137.59840000
-8.91199974,-139.31470000
-8.90999974,-139.31470000
-8.90799974,-141.03710000
-8.90599974,-142.75340000
-8.90399974,-142.75340000
-8.90199974,-142.75340000
-8.89999974,-142.75340000
-8.89799974,-144.47590000
-8.89599974,-144.47590000
-8.89399974,-144.47590000
-8.89199974,-146.19830000
-8.88999974,-146.19830000
-8.88799974,-146.19830000
-8.88599974,-146.19830000
-8.88399974,-146.19830000
-8.88199974,-146.19830000
-8.87999974,-146.19830000
-8.87799974,-146.19830000
-8.87599974,-147.91460000
-8.87399974,-147.91460000
-8.87199974,-147.91460000
-8.86999974,-149.63710000
-8.86799974,-149.63710000
-8.86599974,-151.35330000
-8.86399974,-151.35330000
-8.86199974,-153.07580000
-8.85999974,-153.07580000
-8.85799974,-154.79820000
-8.85599974,-156.51450000
-8.85399974,-156.51450000
-8.85199974,-158.23690000
-8.84999974,-159.95320000
-8.84799974,-159.95320000
-8.84599974,-161.67570000
-8.84399974,-161.67570000
-8.84199974,-163.39810000
-8.83999974,-163.39810000
-8.83799974,-161.67570000
-8.83599974,-161.67570000
-8.83399974,-163.39810000
-8.83199974,-163.39810000
-8.82999974,-163.39810000
-8.82799974,-163.39810000
-8.82599974,-163.39810000
-8.82399974,-161.67570000
-8.82199974,-161.67570000
-8.81999974,-161.67570000
-8.81799974,-161.67570000
-8.81599974,-163.39810000
-8.81399974,-163.39810000
-8.81199974,-163.39810000
-8.80999974,-163.39810000
-8.80799974,-163.39810000
-8.80599974,-165.11440000
-8.80399974,-165.11440000
-8.80199974,-165.11440000
-8.79999974,-166.83690000
-8.79799974,-166.83690000
-8.79599974,-168.55310000
-8.79399974,-168.55310000
-8.79199974,-168.55310000
-8.78999974,-170.27560000
-8.78799974,-170.27560000
-8.78599974,-171.99800000
-8.78399974,-171.99800000
-8.78199974,-171.99800000
-8.77999974,-171.99800000
-8.77799974,-171.99800000
-8.77599974,-171.99800000
-8.77399974,-171.99800000
-8.77199974,-171.99800000
-8.76999974,-171.99800000
-8.76799974,-171.99800000
-8.76599974,-171.99800000
-8.76399974,-170.27560000
-8.76199974,-170.27560000
-8.75999974,-170.27560000
-8.75799974,-168.55310000
-8.75599974,-168.55310000
-8.75399974,-170.27560000
-8.75199974,-170.27560000
-8.74999974,-170.27560000
-8.74799974,-170.27560000
-8.74599974,-170.27560000
-8.74399974,-170.27560000
-8.74199974,-170.27560000
-8.73999974,-170.27560000
-8.73799974,-170.27560000
-8.73599974,-171.99800000
-8.73399974,-171.99800000
-8.73199974,-171.99800000
-8.72999974,-171.99800000
-8.72799974,-171.99800000
-8.72599974,-171.99800000
-8.72399974,-171.99800000
-8.72199974,-171.99800000
-8.71999974,-173.71430000
-8.71799974,-173.71430000
-8.71599974,-171.99800000
-8.71399974,-173.71430000
-8.71199974,-171.99800000
-8.70999974,-171.99800000
-8.70799974,-170.27560000
-8.70599974,-170.27560000
-8.70399974,-170.27560000
-8.70199974,-168.55310000
-8.69999974,-168.55310000
-8.69799974,-168.55310000
-8.69599974,-166.83690000
-8.69399974,-166.83690000
-8.69199974,-165.11440000
-8.68999974,-165.11440000
-8.68799974,-166.83690000
-8.68599974,-165.11440000
-8.68399974,-165.11440000
-8.68199974,-165.11440000
-8.67999974,-165.11440000
-8.67799974,-165.11440000
-8.67599974,-165.11440000
-8.67399974,-165.11440000
-8.67199974,-165.11440000
-8.66999974,-165.11440000
-8.66799974,-165.11440000
-8.66599974,-165.11440000
-8.66399974,-165.11440000
-8.66199974,-165.11440000
-8.65999974,-165.11440000
-8.65799974,-165.11440000
-8.65599974,-165.11440000
-8.65399974,-165.11440000
-8.65199974,-163.39810000
-8.64999974,-161.67570000
-8.64799974,-161.67570000
-8.64599974,-161.67570000
-8.64399974,-159.95320000
-8.64199974,-159.95320000
-8.63999974,-158.23690000
-8.63799974,-156.51450000
-8.63599974,-154.79820000
-8.63399974,-154.79820000
-8.63199974,-153.07580000
-8.62999974,-153.07580000
-8.62799974,-151.35330000
-8.62599974,-151.35330000
-8.62399974,-151.35330000
-8.62199974,-151.35330000
-8.61999974,-149.63710000
-8.61799974,-149.63710000
-8.61599974,-149.63710000
-8.61399974,-149.63710000
-8.61199974,-149.63710000
-8.60999974,-149.63710000
-8.60799974,-149.63710000
-8.60599974,-149.63710000
-8.60399974,-149.63710000
-8.60199974,-149.63710000
-8.59999974,-147.91460000
-8.59799974,-147.91460000
-8.59599974,-147.91460000
-8.59399974,-147.91460000
-8.59199975,-146.19830000
-8.58999975,-146.19830000
-8.58799975,-144.47590000
-8.58599975,-142.75340000
-8.58399975,-141.03710000
-8.58199975,-141.03710000
-8.57999975,-139.31470000
-8.57799975,-137.59840000
-8.57599975,-135.87600000
-8.57399975,-134.15350000
-8.57199975,-132.43730000
-8.56999975,-132.43730000
-8.56799975,-130.71480000
-8.56599975,-130.71480000
-8.56399975,-128.99850000
-8.56199975,-128.99850000
-8.55999975,-127.27610000
-8.55799975,-127.27610000
-8.55599975,-125.55360000
-8.55399975,-127.27610000
-8.55199975,-125.55360000
-8.54999975,-125.55360000
-8.54799975,-123.83730000
-8.54599975,-123.83730000
-8.54399975,-123.83730000
-8.54199975,-123.83730000
-8.53999975,-123.83730000
-8.53799975,-123.83730000
-8.53599975,-122.11490000
-8.53399975,-122.11490000
-8.53199975,-120.39860000
-8.52999975,-120.39860000
-8.52799975,-118.67620000
-8.52599975,-118.67620000
-8.52399975,-116.95370000
-8.52199975,-115.23740000
-8.51999975,-113.51500000
-8.51799975,-111.79870000
-8.51599975,-110.07630000
-8.51399975,-108.35380000
-8.51199975,-106.63750000
-8.50999975,-104.91510000
-8.50799975,-103.19880000
-8.50599975,-103.19880000
-8.50399975,-101.47640000
-8.50199975,-99.75393000
-8.49999975,-98.03764000
-8.49799975,-98.03764000
-8.49599975,-96.31520000
-8.49399975,-96.31520000
-8.49199975,-94.59892000
-8.48999975,-94.59892000
-8.48799975,-92.87647000
-8.48599975,-92.87647000
-8.48399975,-91.15402000
-8.48199975,-91.15402000
-8.47999975,-91.15402000
-8.47799975,-91.15402000
-8.47599975,-89.43774000
-8.47399975,-89.43774000
-8.47199975,-89.43774000
-8.46999975,-87.71530000
-8.46799975,-85.99901000
-8.46599975,-85.99901000
-8.46399975,-84.27657000
-8.46199975,-82.55412000
-8.45999975,-80.83784000
-8.45799975,-80.83784000
-8.45599975,-79.11540000
-8.45399975,-77.39911000
-8.45199975,-75.67667000
-8.44999975,-73.95423000
-8.44799975,-72.23794000
-8.44599975,-68.79921000
-8.44399975,-67.07677000
-8.44199975,-67.07677000
-8.43999975,-65.35433000
-8.43799975,-63.63803000
-8.43599975,-61.91560000
-8.43399975,-60.19931000
-8.43199975,-60.19931000
-8.42999975,-58.47686000
-8.42799975,-58.47686000
-8.42599975,-56.75443000
-8.42399975,-55.03814000
-8.42199975,-55.03814000
-8.41999975,-53.31570000
-8.41799975,-53.31570000
-8.41599975,-51.59941000
-8.41399975,-51.59941000
-8.41199975,-51.59941000
-8.40999975,-49.87696000
-8.40799975,-49.87696000
-8.40599975,-48.15453000
-8.40399975,-48.15453000
-8.40199975,-46.43824000
-8.39999975,-44.71579000
-8.39799975,-42.99950000
-8.39599975,-41.27706000
-8.39399975,-41.27706000
-8.39199975,-39.55462000
-8.38999975,-37.83833000
-8.38799975,-36.11589000
-8.38599975,-34.39960000
-8.38399975,-32.67717000
-8.38199975,-29.23843000
-8.37999975,-27.51599000
-8.37799975,-27.51599000
-8.37599975,-25.79970000
-8.37399975,-24.07726000
-8.37199975,-22.35482000
-8.36999975,-20.63853000
-8.36799975,-18.91609000
-8.36599975,-18.91609000
-8.36399975,-17.19980000
-8.36199975,-17.19980000
-8.35999975,-15.47736000
-8.35799975,-15.47736000
-8.35599975,-13.75492000
-8.35399975,-13.75492000
-8.35199975,-12.03863000
-8.34999975,-10.31619000
-8.34799975,-10.31619000
-8.34599975,-10.31619000
-8.34399975,-8.59990100
-8.34199975,-8.59990100
-8.33999975,-6.87746000
-8.33799975,-5.15501900
-8.33599975,-3.43873000
-8.33399975,-1.71628900
-8.33199975,0.00000000
-8.32999975,1.71628900
-8.32799975,3.43873000
-8.32599975,5.15501900
-8.32399975,6.87746000
-8.32199975,8.59990100
-8.31999975,10.31619000
-8.31799975,12.03863000
-8.31599975,13.75492000
-8.31399975,13.75492000
-8.31199975,15.47736000
-8.30999975,17.19980000
-8.30799975,18.91609000
-8.30599975,18.91609000
-8.30399975,20.63853000
-8.30199975,20.63853000
-8.29999975,22.35482000
-8.29799975,24.07726000
-8.29599975,24.07726000
-8.29399975,25.79970000
-8.29199975,25.79970000
-8.28999975,25.79970000
-8.28799975,27.51599000
-8.28599975,29.23843000
-8.28399975,29.23843000
-8.28199975,30.95472000
-8.27999975,32.67717000
-8.27799975,32.67717000
-8.27599975,34.39960000
-8.27399975,36.11589000
-8.27199975,37.83833000
-8.26999975,39.55462000
-8.26799975,41.27706000
-8.26599975,42.99950000
-8.26399975,44.71579000
-8.26199975,46.43824000
-8.25999975,46.43824000
-8.25799975,48.15453000
-8.25599975,49.87696000
-8.25399975,51.59941000
-8.25199975,53.31570000
-8.24999975,53.31570000
-8.24799975,55.03814000
-8.24599975,56.75443000
-8.24399975,58.47686000
-8.24199975,58.47686000
-8.23999975,60.19931000
-8.23799976,60.19931000
-8.23599976,60.19931000
-8.23399976,61.91560000
-8.23199976,61.91560000
-8.22999976,61.91560000
-8.22799976,63.63803000
-8.22599976,65.35433000
-8.22399976,65.35433000
-8.22199976,65.35433000
-8.21999976,67.07677000
-8.21799976,68.79921000
-8.21599976,70.51550000
-8.21399976,70.51550000
-8.21199976,72.23794000
-8.20999976,73.95423000
-8.20799976,75.67667000
-8.20599976,75.67667000
-8.20399976,77.39911000
-8.20199976,79.11540000
-8.19999976,80.83784000
-8.19799976,82.55412000
-8.19599976,84.27657000
-8.19399976,85.99901000
-8.19199976,85.99901000
-8.18999976,87.71530000
-8.18799976,89.43774000
-8.18599976,89.43774000
-8.18399976,91.15402000
-8.18199976,92.87647000
-8.17999976,92.87647000
-8.17799976,92.87647000
-8.17599976,94.59892000
-8.17399976,94.59892000
-8.17199976,96.31520000
-8.16999976,96.31520000
-8.16799976,96.31520000
-8.16599976,96.31520000
-8.16399976,98.03764000
-8.16199976,98.03764000
-8.15999976,99.75393000
-8.15799976,99.75393000
-8.15599976,99.75393000
-8.15399976,101.47640000
-8.15199976,103.19880000
-8.14999976,103.19880000
-8.14799976,104.91510000
-8.14599976,104.91510000
-8.14399976,106.63750000
-8.14199976,108.35380000
-8.13999976,110.07630000
-8.13799976,111.79870000
-8.13599976,111.79870000
-8.13399976,113.51500000
-8.13199976,115.23740000
-8.12999976,116.95370000
-8.12799976,116.95370000
-8.12599976,118.67620000
-8.12399976,120.39860000
-8.12199976,120.39860000
-8.11999976,122.11490000
-8.11799976,122.11490000
-8.11599976,123.83730000
-8.11399976,123.83730000
-8.11199976,123.83730000
-8.10999976,123.83730000
-8.10799976,123.83730000
-8.10599976,125.55360000
-8.10399976,125.55360000
-8.10199976,125.55360000
-8.09999976,125.55360000
-8.09799976,125.55360000
-8.09599976,125.55360000
-8.09399976,127.27610000
-8.09199976,127.27610000
-8.08999976,127.27610000
-8.08799976,128.99850000
-8.08599976,128.99850000
-8.08399976,130.71480000
-8.08199976,130.71480000
-8.07999976,132.43730000
-8.07799976,134.15350000
-8.07599976,134.15350000
-8.07399976,135.87600000
-8.07199976,137.59840000
-8.06999976,137.59840000
-8.06799976,139.31470000
-8.06599976,139.31470000
-8.06399976,141.03710000
-8.06199976,141.03710000
-8.05999976,142.75340000
-8.05799976,142.75340000
-8.05599976,144.47590000
-8.05399976,144.47590000
-8.05199976,144.47590000
-8.04999976,144.47590000
-8.04799976,146.19830000
-8.04599976,146.19830000
-8.04399976,146.19830000
-8.04199976,146.19830000
-8.03999976,146.19830000
-8.03799976,146.19830000
-8.03599976,146.19830000
-8.03399976,146.19830000
-8.03199976,146.19830000
-8.02999976,146.19830000
-8.02799976,147.91460000
-8.02599976,147.91460000
-8.02399976,147.91460000
-8.02199976,147.91460000
-8.01999976,149.63710000
-8.01799976,149.63710000
-8.01599976,151.35330000
-8.01399976,151.35330000
-8.01199976,151.35330000
-8.00999976,153.07580000
-8.00799976,153.07580000
-8.00599976,154.79820000
-8.00399976,154.79820000
-8.00199976,154.79820000
-7.99999976,154.79820000
-7.99799976,156.51450000
-7.99599976,156.51450000
-7.99399976,156.51450000
-7.99199976,158.23690000
-7.98999976,158.23690000
-7.98799976,158.23690000
-7.98599976,158.23690000
-7.98399976,158.23690000
-7.98199976,158.23690000
-7.97999976,158.23690000
-7.97799976,158.23690000
-7.97599976,158.23690000
-7.97399976,158.23690000
-7.97199976,156.51450000
-7.96999976,156.51450000
-7.96799976,158.23690000
-7.96599976,158.23690000
-7.96399976,158.23690000
-7.96199976,158.23690000
-7.95999976,158.23690000
-7.95799976,158.23690000
-7.95599976,158.23690000
-7.95399976,159.95320000
-7.95199976,159.95320000
-7.94999976,159.95320000
-7.94799976,161.67570000
-7.94599976,161.67570000
-7.94399976,161.67570000
-7.94199976,161.67570000
-7.93999976,161.67570000
-7.93799976,161.67570000
-7.93599976,161.67570000
-7.93399976,161.67570000
-7.93199976,163.39810000
-7.92999976,161.67570000
-7.92799976,161.67570000
-7.92599976,161.67570000
-7.92399976,161.67570000
-7.92199976,161.67570000
-7.91999976,159.95320000
