Time,Channel A
(s),(mV)

0.70521717,0.00000000
0.70929357,-1.71628900
0.71336997,0.00000000
0.71744637,0.00000000
0.72152277,0.00000000
0.72559917,0.00000000
0.72967557,0.00000000
0.73375197,-1.71628900
0.73782837,0.00000000
0.74190477,0.00000000
0.74598117,0.00000000
0.75005757,1.71628900
0.75413397,0.00000000
0.75821037,-1.71628900
0.76228677,0.00000000
0.76636317,1.71628900
0.77043957,1.71628900
0.77451597,0.00000000
0.77859237,0.00000000
0.78266877,0.00000000
0.78674517,-1.71628900
0.79082157,0.00000000
0.79489797,0.00000000
0.79897437,1.71628900
0.80305077,0.00000000
0.80712717,0.00000000
0.81120357,-1.71628900
0.81527997,-1.71628900
0.81935637,0.00000000
0.82343277,0.00000000
0.82750917,1.71628900
0.83158557,0.00000000
0.83566197,0.00000000
0.83973837,-1.71628900
0.84381477,0.00000000
0.84789117,1.71628900
0.85196757,0.00000000
0.85604397,0.00000000
0.86012037,0.00000000
0.86419677,-1.71628900
0.86827317,-1.71628900
0.87234957,0.00000000
0.87642597,1.71628900
0.88050237,0.00000000
0.88457877,-1.71628900
0.88865517,0.00000000
0.89273157,0.00000000
0.89680796,0.00000000
0.90088436,1.71628900
0.90496076,0.00000000
0.90903716,-1.71628900
0.91311356,0.00000000
0.91718996,0.00000000
0.92126636,0.00000000
0.92534276,1.71628900
0.92941916,0.00000000
0.93349556,0.00000000
0.93757196,0.00000000
0.94164836,0.00000000
0.94572476,0.00000000
0.94980116,1.71628900
0.95387756,1.71628900
0.95795396,0.00000000
0.96203036,0.00000000
0.96610676,0.00000000
0.97018316,0.00000000
0.97425956,0.00000000
0.97833596,1.71628900
0.98241236,0.00000000
0.98648876,0.00000000
0.99056516,0.00000000
0.99464156,-1.71628900
0.99871796,0.00000000
1.00279436,1.71628900
1.00687076,0.00000000
1.01094716,0.00000000
1.01502356,-1.71628900
1.01909996,-1.71628900
1.02317636,1.71628900
1.02725276,0.00000000
1.03132916,1.71628900
1.03540556,-1.71628900
1.03948196,0.00000000
1.04355836,0.00000000
1.04763476,0.00000000
1.05171116,0.00000000
1.05578756,1.71628900
1.05986396,0.00000000
1.06394036,-1.71628900
1.06801676,-1.71628900
1.07209316,0.00000000
1.07616956,0.00000000
1.08024596,1.71628900
1.08432236,0.00000000
1.08839876,0.00000000
1.09247516,-1.71628900
1.09655156,0.00000000
1.10062796,0.00000000
1.10470436,0.00000000
1.10878076,0.00000000
1.11285716,0.00000000
1.11693356,-1.71628900
1.12100996,0.00000000
1.12508636,0.00000000
1.12916276,1.71628900
1.13323916,1.71628900
1.13731556,0.00000000
1.14139196,-1.71628900
1.14546836,0.00000000
1.14954475,1.71628900
1.15362115,0.00000000
1.15769755,0.00000000
1.16177395,0.00000000
1.16585035,-1.71628900
1.16992675,0.00000000
1.17400315,3.43873000
1.17807955,1.71628900
1.18215595,1.71628900
1.18623235,0.00000000
1.19030875,0.00000000
1.19438515,0.00000000
1.19846155,0.00000000
1.20253795,0.00000000
1.20661435,0.00000000
1.21069075,0.00000000
1.21476715,0.00000000
1.21884355,0.00000000
1.22291995,-1.71628900
1.22699635,0.00000000
1.23107275,0.00000000
1.23514915,0.00000000
1.23922555,0.00000000
1.24330195,0.00000000
1.24737835,0.00000000
1.25145475,0.00000000
1.25553115,0.00000000
1.25960755,0.00000000
1.26368395,0.00000000
1.26776035,0.00000000
1.27183675,0.00000000
1.27591315,0.00000000
1.27998955,1.71628900
1.28406595,0.00000000
1.28814235,0.00000000
1.29221875,0.00000000
1.29629515,0.00000000
1.30037155,0.00000000
1.30444795,0.00000000
1.30852435,1.71628900
1.31260075,1.71628900
1.31667715,0.00000000
1.32075355,-1.71628900
1.32482995,0.00000000
1.32890635,1.71628900
1.33298275,1.71628900
1.33705915,1.71628900
1.34113555,0.00000000
1.34521195,0.00000000
1.34928835,0.00000000
1.35336475,0.00000000
1.35744115,1.71628900
1.36151755,0.00000000
1.36559395,0.00000000
1.36967035,0.00000000
1.37374675,-1.71628900
1.37782315,-1.71628900
1.38189955,0.00000000
1.38597595,1.71628900
1.39005235,0.00000000
1.39412875,0.00000000
1.39820515,0.00000000
1.40228155,0.00000000
1.40635794,-1.71628900
1.41043434,0.00000000
1.41451074,0.00000000
1.41858714,0.00000000
1.42266354,-3.43873000
1.42673994,0.00000000
1.43081634,0.00000000
1.43489274,1.71628900
1.43896914,1.71628900
1.44304554,-1.71628900
1.44712194,0.00000000
1.45119834,-1.71628900
1.45527474,0.00000000
1.45935114,1.71628900
1.46342754,0.00000000
1.46750394,0.00000000
1.47158034,0.00000000
1.47565674,0.00000000
1.47973314,-1.71628900
1.48380954,1.71628900
1.48788594,1.71628900
1.49196234,1.71628900
1.49603874,0.00000000
1.50011514,-1.71628900
1.50419154,0.00000000
1.50826794,0.00000000
1.51234434,1.71628900
1.51642074,0.00000000
1.52049714,0.00000000
1.52457354,0.00000000
1.52864994,0.00000000
1.53272634,0.00000000
1.53680274,1.71628900
1.54087914,1.71628900
1.54495554,0.00000000
1.54903194,0.00000000
1.55310834,0.00000000
1.55718474,-1.71628900
1.56126114,1.71628900
1.56533754,1.71628900
1.56941394,1.71628900
1.57349034,0.00000000
1.57756674,0.00000000
1.58164314,0.00000000
1.58571954,0.00000000
1.58979594,0.00000000
1.59387234,0.00000000
1.59794874,0.00000000
1.60202514,0.00000000
1.60610154,-1.71628900
1.61017794,0.00000000
1.61425434,1.71628900
1.61833074,0.00000000
1.62240714,-1.71628900
1.62648354,-1.71628900
1.63055994,0.00000000
1.63463634,0.00000000
1.63871274,0.00000000
1.64278914,0.00000000
1.64686554,0.00000000
1.65094194,-1.71628900
1.65501834,0.00000000
1.65909474,0.00000000
1.66317113,0.00000000
1.66724753,1.71628900
1.67132393,0.00000000
1.67540033,0.00000000
1.67947673,-1.71628900
1.68355313,1.71628900
1.68762953,0.00000000
1.69170593,0.00000000
1.69578233,0.00000000
1.69985873,0.00000000
1.70393513,0.00000000
1.70801153,0.00000000
1.71208793,0.00000000
1.71616433,0.00000000
1.72024073,0.00000000
1.72431713,0.00000000
1.72839353,0.00000000
1.73246993,0.00000000
1.73654633,0.00000000
1.74062273,1.71628900
1.74469913,0.00000000
1.74877553,0.00000000
1.75285193,0.00000000
1.75692833,0.00000000
1.76100473,0.00000000
1.76508113,0.00000000
1.76915753,0.00000000
1.77323393,0.00000000
1.77731033,0.00000000
1.78138673,0.00000000
1.78546313,0.00000000
1.78953953,1.71628900
1.79361593,0.00000000
1.79769233,0.00000000
1.80176873,-1.71628900
1.80584513,0.00000000
1.80992153,0.00000000
1.81399793,1.71628900
1.81807433,1.71628900
1.82215073,0.00000000
1.82622713,0.00000000
1.83030353,-1.71628900
1.83437993,-1.71628900
1.83845633,0.00000000
1.84253273,0.00000000
1.84660913,1.71628900
1.85068553,0.00000000
1.85476193,0.00000000
1.85883833,0.00000000
1.86291473,0.00000000
1.86699113,1.71628900
1.87106753,1.71628900
1.87514393,0.00000000
1.87922033,-1.71628900
1.88329673,0.00000000
1.88737313,0.00000000
1.89144953,0.00000000
1.89552593,0.00000000
1.89960233,0.00000000
1.90367873,0.00000000
1.90775513,-1.71628900
1.91183153,0.00000000
1.91590792,0.00000000
1.91998432,1.71628900
1.92406072,0.00000000
1.92813712,-1.71628900
1.93221352,0.00000000
1.93628992,0.00000000
1.94036632,0.00000000
1.94444272,0.00000000
1.94851912,1.71628900
1.95259552,0.00000000
1.95667192,-1.71628900
1.96074832,0.00000000
1.96482472,0.00000000
1.96890112,0.00000000
1.97297752,1.71628900
1.97705392,0.00000000
1.98113032,-1.71628900
1.98520672,-1.71628900
1.98928312,0.00000000
1.99335952,1.71628900
1.99743592,0.00000000
2.00151232,0.00000000
2.00558872,0.00000000
2.00966512,-1.71628900
2.01374152,0.00000000
2.01781792,0.00000000
2.02189432,0.00000000
2.02597072,0.00000000
2.03004712,1.71628900
2.03412352,0.00000000
2.03819992,0.00000000
2.04227632,0.00000000
2.04635272,0.00000000
2.05042912,0.00000000
2.05450552,0.00000000
2.05858192,-1.71628900
2.06265832,0.00000000
2.06673472,-1.71628900
2.07081112,0.00000000
2.07488752,0.00000000
2.07896392,0.00000000
2.08304032,0.00000000
2.08711672,-1.71628900
2.09119312,0.00000000
2.09526952,1.71628900
2.09934592,1.71628900
2.10342232,0.00000000
2.10749872,0.00000000
2.11157512,-1.71628900
2.11565152,0.00000000
2.11972792,0.00000000
2.12380432,1.71628900
2.12788072,0.00000000
2.13195712,-1.71628900
2.13603352,-1.71628900
2.14010992,0.00000000
2.14418632,0.00000000
2.14826272,1.71628900
2.15233912,1.71628900
2.15641552,0.00000000
2.16049192,0.00000000
2.16456832,0.00000000
2.16864472,0.00000000
2.17272111,0.00000000
2.17679751,1.71628900
2.18087391,0.00000000
2.18495031,-1.71628900
2.18902671,0.00000000
2.19310311,0.00000000
2.19717951,0.00000000
2.20125591,0.00000000
2.20533231,1.71628900
2.20940871,0.00000000
2.21348511,-1.71628900
2.21756151,0.00000000
2.22163791,0.00000000
2.22571431,0.00000000
2.22979071,0.00000000
2.23386711,0.00000000
2.23794351,-1.71628900
2.24201991,-1.71628900
2.24609631,0.00000000
2.25017271,1.71628900
2.25424911,1.71628900
2.25832551,0.00000000
2.26240191,-1.71628900
2.26647831,0.00000000
2.27055471,0.00000000
2.27463111,1.71628900
2.27870751,1.71628900
2.28278391,0.00000000
2.28686031,0.00000000
2.29093671,-1.71628900
2.29501311,-1.71628900
2.29908951,1.71628900
2.30316591,1.71628900
2.30724231,1.71628900
2.31131871,-1.71628900
2.31539511,-1.71628900
2.31947151,-1.71628900
2.32354791,1.71628900
2.32762431,1.71628900
2.33170071,0.00000000
2.33577711,0.00000000
2.33985351,0.00000000
2.34392991,0.00000000
2.34800631,1.71628900
2.35208271,0.00000000
2.35615911,0.00000000
2.36023551,0.00000000
2.36431191,0.00000000
2.36838831,-1.71628900
2.37246471,0.00000000
2.37654111,0.00000000
2.38061751,1.71628900
2.38469391,0.00000000
2.38877031,0.00000000
2.39284671,0.00000000
2.39692311,0.00000000
2.40099951,0.00000000
2.40507591,1.71628900
2.40915231,0.00000000
2.41322871,0.00000000
2.41730511,0.00000000
2.42138151,0.00000000
2.42545791,1.71628900
2.42953430,0.00000000
2.43361070,0.00000000
2.43768710,0.00000000
2.44176350,0.00000000
2.44583990,-1.71628900
2.44991630,-1.71628900
2.45399270,0.00000000
2.45806910,1.71628900
2.46214550,0.00000000
2.46622190,-1.71628900
2.47029830,0.00000000
2.47437470,1.71628900
2.47845110,1.71628900
2.48252750,1.71628900
2.48660390,0.00000000
2.49068030,-1.71628900
2.49475670,-1.71628900
2.49883310,-1.71628900
2.50290950,0.00000000
2.50698590,1.71628900
2.51106230,0.00000000
2.51513870,-1.71628900
2.51921510,-1.71628900
2.52329150,0.00000000
2.52736790,1.71628900
2.53144430,0.00000000
2.53552070,0.00000000
2.53959710,0.00000000
2.54367350,-1.71628900
2.54774990,-1.71628900
2.55182630,0.00000000
2.55590270,1.71628900
2.55997910,0.00000000
2.56405550,-1.71628900
2.56813190,-1.71628900
2.57220830,0.00000000
2.57628470,0.00000000
2.58036110,0.00000000
2.58443750,1.71628900
2.58851390,0.00000000
2.59259030,-1.71628900
2.59666670,-1.71628900
2.60074310,0.00000000
2.60481950,0.00000000
2.60889590,1.71628900
2.61297230,-1.71628900
2.61704870,0.00000000
2.62112510,-1.71628900
2.62520150,0.00000000
2.62927790,1.71628900
2.63335430,1.71628900
2.63743070,1.71628900
2.64150710,0.00000000
2.64558350,-1.71628900
2.64965990,-1.71628900
2.65373630,0.00000000
2.65781270,1.71628900
2.66188910,1.71628900
2.66596550,0.00000000
2.67004190,-1.71628900
2.67411830,-1.71628900
2.67819470,1.71628900
2.68227109,3.43873000
2.68634749,1.71628900
2.69042389,0.00000000
2.69450029,-1.71628900
2.69857669,-1.71628900
2.70265309,0.00000000
2.70672949,1.71628900
2.71080589,1.71628900
2.71488229,0.00000000
2.71895869,-1.71628900
2.72303509,-1.71628900
2.72711149,0.00000000
2.73118789,1.71628900
2.73526429,1.71628900
2.73934069,0.00000000
2.74341709,0.00000000
2.74749349,-1.71628900
2.75156989,-1.71628900
2.75564629,0.00000000
2.75972269,1.71628900
2.76379909,0.00000000
2.76787549,0.00000000
2.77195189,-1.71628900
2.77602829,0.00000000
2.78010469,0.00000000
2.78418109,1.71628900
2.78825749,1.71628900
2.79233389,0.00000000
2.79641029,-1.71628900
2.80048669,-1.71628900
2.80456309,0.00000000
2.80863949,1.71628900
2.81271589,1.71628900
2.81679229,0.00000000
2.82086869,0.00000000
2.82494509,-1.71628900
2.82902149,0.00000000
2.83309789,1.71628900
2.83717429,1.71628900
2.84125069,1.71628900
2.84532709,0.00000000
2.84940349,-1.71628900
2.85347989,0.00000000
2.85755629,0.00000000
2.86163269,0.00000000
2.86570909,1.71628900
2.86978549,0.00000000
2.87386189,0.00000000
2.87793829,-1.71628900
2.88201469,0.00000000
2.88609109,1.71628900
2.89016749,3.43873000
2.89424389,0.00000000
2.89832029,-1.71628900
2.90239669,-1.71628900
2.90647309,-1.71628900
2.91054949,1.71628900
2.91462589,1.71628900
2.91870229,1.71628900
2.92277869,-1.71628900
2.92685509,-1.71628900
2.93093149,-1.71628900
2.93500789,0.00000000
2.93908428,1.71628900
2.94316068,0.00000000
2.94723708,0.00000000
2.95131348,-1.71628900
2.95538988,-1.71628900
2.95946628,0.00000000
2.96354268,3.43873000
2.96761908,1.71628900
2.97169548,0.00000000
2.97577188,-1.71628900
2.97984828,-1.71628900
2.98392468,0.00000000
2.98800108,1.71628900
2.99207748,1.71628900
2.99615388,0.00000000
3.00023028,-1.71628900
3.00430668,-1.71628900
3.00838308,0.00000000
3.01245948,0.00000000
3.01653588,3.43873000
3.02061228,0.00000000
3.02468868,0.00000000
3.02876508,-1.71628900
3.03284148,-1.71628900
3.03691788,1.71628900
3.04099428,3.43873000
3.04507068,1.71628900
3.04914708,-1.71628900
3.05322348,-3.43873000
3.05729988,-1.71628900
3.06137628,0.00000000
3.06545268,3.43873000
3.06952908,1.71628900
3.07360548,0.00000000
3.07768188,-1.71628900
3.08175828,-1.71628900
3.08583468,0.00000000
3.08991108,1.71628900
3.09398748,3.43873000
3.09806388,0.00000000
3.10214028,0.00000000
3.10621668,-1.71628900
3.11029308,1.71628900
3.11436948,1.71628900
3.11844588,1.71628900
3.12252228,0.00000000
3.12659868,-1.71628900
3.13067508,-3.43873000
3.13475148,0.00000000
3.13882788,1.71628900
3.14290428,3.43873000
3.14698068,1.71628900
3.15105708,-1.71628900
3.15513348,-1.71628900
3.15920988,-1.71628900
3.16328628,1.71628900
3.16736268,1.71628900
3.17143908,1.71628900
3.17551548,0.00000000
3.17959188,-3.43873000
3.18366828,-1.71628900
3.18774468,0.00000000
3.19182108,1.71628900
3.19589747,1.71628900
3.19997387,0.00000000
3.20405027,-3.43873000
3.20812667,-1.71628900
3.21220307,0.00000000
3.21627947,3.43873000
3.22035587,1.71628900
3.22443227,1.71628900
3.22850867,-1.71628900
3.23258507,-5.15501900
3.23666147,0.00000000
3.24073787,1.71628900
3.24481427,3.43873000
3.24889067,1.71628900
3.25296707,-1.71628900
3.25704347,-3.43873000
3.26111987,-1.71628900
3.26519627,1.71628900
3.26927267,3.43873000
3.27334907,1.71628900
3.27742547,0.00000000
3.28150187,-3.43873000
3.28557827,-3.43873000
3.28965467,1.71628900
3.29373107,3.43873000
3.29780747,3.43873000
3.30188387,0.00000000
3.30596027,-1.71628900
3.31003667,-3.43873000
3.31411307,0.00000000
3.31818947,3.43873000
3.32226587,3.43873000
3.32634227,1.71628900
3.33041867,-3.43873000
3.33449507,-3.43873000
3.33857147,-1.71628900
3.34264787,1.71628900
3.34672427,3.43873000
3.35080067,1.71628900
3.35487707,-3.43873000
3.35895347,-3.43873000
3.36302987,-3.43873000
3.36710627,1.71628900
3.37118267,3.43873000
3.37525907,3.43873000
3.37933547,0.00000000
3.38341187,-3.43873000
3.38748827,-3.43873000
3.39156467,0.00000000
3.39564107,3.43873000
3.39971747,3.43873000
3.40379387,0.00000000
3.40787027,-3.43873000
3.41194667,-3.43873000
3.41602307,-1.71628900
3.42009947,1.71628900
3.42417587,3.43873000
3.42825227,1.71628900
3.43232867,-3.43873000
3.43640507,-5.15501900
3.44048147,-1.71628900
3.44455787,3.43873000
3.44863426,6.87746000
3.45271066,3.43873000
3.45678706,0.00000000
3.46086346,-5.15501900
3.46493986,-3.43873000
3.46901626,0.00000000
3.47309266,5.15501900
3.47716906,3.43873000
3.48124546,-1.71628900
3.48532186,-5.15501900
3.48939826,-1.71628900
3.49347466,0.00000000
3.49755106,5.15501900
3.50162746,5.15501900
3.50570386,0.00000000
3.50978026,-5.15501900
3.51385666,-5.15501900
3.51793306,-1.71628900
3.52200946,1.71628900
3.52608586,5.15501900
3.53016226,1.71628900
3.53423866,-3.43873000
3.53831506,-3.43873000
3.54239146,-1.71628900
3.54646786,3.43873000
3.55054426,5.15501900
3.55462066,3.43873000
3.55869706,-1.71628900
3.56277346,-5.15501900
3.56684986,-1.71628900
3.57092626,1.71628900
3.57500266,5.15501900
3.57907906,5.15501900
3.58315546,-1.71628900
3.58723186,-5.15501900
3.59130826,-5.15501900
3.59538466,0.00000000
3.59946106,5.15501900
3.60353746,5.15501900
3.60761386,0.00000000
3.61169026,-5.15501900
3.61576666,-5.15501900
3.61984306,-1.71628900
3.62391946,5.15501900
3.62799586,5.15501900
3.63207226,3.43873000
3.63614866,-5.15501900
3.64022506,-6.87746000
3.64430146,-1.71628900
3.64837786,3.43873000
3.65245426,6.87746000
3.65653066,3.43873000
3.66060706,-1.71628900
3.66468346,-6.87746000
3.66875986,-5.15501900
3.67283626,1.71628900
3.67691266,6.87746000
3.68098906,5.15501900
3.68506546,-1.71628900
3.68914186,-6.87746000
3.69321826,-5.15501900
3.69729466,0.00000000
3.70137106,6.87746000
3.70544745,6.87746000
3.70952385,0.00000000
3.71360025,-5.15501900
3.71767665,-5.15501900
3.72175305,-1.71628900
3.72582945,5.15501900
3.72990585,6.87746000
3.73398225,1.71628900
3.73805865,-3.43873000
3.74213505,-6.87746000
3.74621145,-1.71628900
3.75028785,5.15501900
3.75436425,8.59990100
3.75844065,3.43873000
3.76251705,-3.43873000
3.76659345,-6.87746000
3.77066985,-5.15501900
3.77474625,3.43873000
3.77882265,8.59990100
3.78289905,6.87746000
3.78697545,-3.43873000
3.79105185,-8.59990100
3.79512825,-6.87746000
3.79920465,3.43873000
3.80328105,8.59990100
3.80735745,6.87746000
3.81143385,0.00000000
3.81551025,-6.87746000
3.81958665,-6.87746000
3.82366305,0.00000000
3.82773945,6.87746000
3.83181585,8.59990100
3.83589225,1.71628900
3.83996865,-6.87746000
3.84404505,-8.59990100
3.84812145,-3.43873000
3.85219785,5.15501900
3.85627425,8.59990100
3.86035065,3.43873000
3.86442705,-5.15501900
3.86850345,-10.31619000
3.87257985,-5.15501900
3.87665625,3.43873000
3.88073265,8.59990100
3.88480905,6.87746000
3.88888545,-1.71628900
3.89296185,-10.31619000
3.89703825,-6.87746000
3.90111465,0.00000000
3.90519105,6.87746000
3.90926745,6.87746000
3.91334385,0.00000000
3.91742025,-8.59990100
3.92149665,-8.59990100
3.92557305,0.00000000
3.92964945,8.59990100
3.93372585,10.31619000
3.93780225,3.43873000
3.94187865,-6.87746000
3.94595505,-10.31619000
3.95003145,-3.43873000
3.95410785,6.87746000
3.95818425,10.31619000
3.96226064,5.15501900
3.96633704,-5.15501900
3.97041344,-10.31619000
3.97448984,-6.87746000
3.97856624,3.43873000
3.98264264,10.31619000
3.98671904,6.87746000
3.99079544,-3.43873000
3.99487184,-10.31619000
3.99894824,-8.59990100
4.00302464,3.43873000
4.00710104,10.31619000
4.01117744,10.31619000
4.01525384,0.00000000
4.01933024,-10.31619000
4.02340664,-10.31619000
4.02748304,-1.71628900
4.03155944,10.31619000
4.03563584,12.03863000
4.03971224,3.43873000
4.04378864,-8.59990100
4.04786504,-12.03863000
4.05194144,-5.15501900
4.05601784,8.59990100
4.06009424,12.03863000
4.06417064,6.87746000
4.06824704,-6.87746000
4.07232344,-13.75492000
4.07639984,-8.59990100
4.08047624,3.43873000
4.08455264,13.75492000
4.08862904,10.31619000
4.09270544,-3.43873000
4.09678184,-12.03863000
4.10085824,-10.31619000
4.10493464,1.71628900
4.10901104,10.31619000
4.11308744,8.59990100
4.11716384,0.00000000
4.12124024,-12.03863000
4.12531664,-12.03863000
4.12939304,-1.71628900
4.13346944,8.59990100
4.13754584,12.03863000
4.14162224,3.43873000
4.14569864,-8.59990100
4.14977504,-12.03863000
4.15385144,-5.15501900
4.15792784,6.87746000
4.16200424,12.03863000
4.16608064,6.87746000
4.17015704,-5.15501900
4.17423344,-12.03863000
4.17830984,-6.87746000
4.18238624,5.15501900
4.18646264,13.75492000
4.19053904,8.59990100
4.19461544,-3.43873000
4.19869184,-12.03863000
4.20276824,-8.59990100
4.20684464,1.71628900
4.21092104,8.59990100
4.21499743,10.31619000
4.21907383,0.00000000
4.22315023,-8.59990100
4.22722663,-8.59990100
4.23130303,-1.71628900
4.23537943,6.87746000
4.23945583,8.59990100
4.24353223,1.71628900
4.24760863,-6.87746000
4.25168503,-8.59990100
4.25576143,-3.43873000
4.25983783,5.15501900
4.26391423,8.59990100
4.26799063,5.15501900
4.27206703,-3.43873000
4.27614343,-8.59990100
4.28021983,-5.15501900
4.28429623,3.43873000
4.28837263,8.59990100
4.29244903,5.15501900
4.29652543,-1.71628900
4.30060183,-6.87746000
4.30467823,-6.87746000
4.30875463,1.71628900
4.31283103,6.87746000
4.31690743,5.15501900
4.32098383,0.00000000
4.32506023,-5.15501900
4.32913663,-5.15501900
4.33321303,0.00000000
4.33728943,3.43873000
4.34136583,5.15501900
4.34544223,1.71628900
4.34951863,-3.43873000
4.35359503,-5.15501900
4.35767143,-1.71628900
4.36174783,3.43873000
4.36582423,6.87746000
4.36990063,1.71628900
4.37397703,-1.71628900
4.37805343,-5.15501900
4.38212983,-3.43873000
4.38620623,1.71628900
4.39028263,5.15501900
4.39435903,1.71628900
4.39843543,0.00000000
4.40251183,-3.43873000
4.40658823,-3.43873000
4.41066463,0.00000000
4.41474103,3.43873000
4.41881743,3.43873000
4.42289383,0.00000000
4.42697023,-1.71628900
4.43104663,-1.71628900
4.43512303,0.00000000
4.43919943,1.71628900
4.44327583,1.71628900
4.44735223,0.00000000
4.45142863,0.00000000
4.45550503,-1.71628900
4.45958143,0.00000000
4.46365783,0.00000000
4.46773423,0.00000000
4.47181062,0.00000000
4.47588702,0.00000000
4.47996342,0.00000000
4.48403982,0.00000000
4.48811622,0.00000000
4.49219262,0.00000000
4.49626902,0.00000000
4.50034542,0.00000000
4.50442182,1.71628900
4.50849822,0.00000000
4.51257462,0.00000000
4.51665102,-1.71628900
4.52072742,-1.71628900
4.52480382,0.00000000
4.52888022,1.71628900
4.53295662,3.43873000
4.53703302,5.15501900
4.54110942,-1.71628900
4.54518582,-3.43873000
4.54926222,0.00000000
4.55333862,3.43873000
4.55741502,5.15501900
4.56149142,1.71628900
4.56556782,-1.71628900
4.56964422,-5.15501900
4.57372062,-1.71628900
4.57779702,3.43873000
4.58187342,6.87746000
4.58594982,3.43873000
4.59002622,-3.43873000
4.59410262,-6.87746000
4.59817902,-5.15501900
4.60225542,1.71628900
4.60633182,8.59990100
4.61040822,6.87746000
4.61448462,-1.71628900
4.61856102,-8.59990100
4.62263742,-8.59990100
4.62671382,0.00000000
4.63079022,8.59990100
4.63486662,8.59990100
4.63894302,0.00000000
