Time,Channel A
0.69298797,0.00000000
0.69706437,0.00000000
0.70114077,0.00000000
0.70521717,0.00000000
0.70929357,0.00000000
0.71336997,0.00000000
0.71744637,0.00000000
0.72152277,0.00000000
0.72559917,0.00000000
0.72967557,0.00000000
0.73375197,0.00000000
0.73782837,0.00000000
0.74190477,0.00000000
0.74598117,0.00000000
0.75005757,0.00000000
0.75413397,0.00000000
0.75821037,0.00000000
0.76228677,0.85814460
0.76636317,0.00000000
0.77043957,0.85814460
0.77451597,0.00000000
0.77859237,0.00000000
0.78266877,0.00000000
0.78674517,0.00000000
0.79082157,0.00000000
0.79489797,0.00000000
0.79897437,0.00000000
0.80305077,0.00000000
0.80712717,0.00000000
0.81120357,0.85814460
0.81527997,0.00000000
0.81935637,0.00000000
0.82343277,0.00000000
0.82750917,0.00000000
0.83158557,0.85814460
0.83566197,0.00000000
0.83973837,0.85814460
0.84381477,0.00000000
0.84789117,-0.85814460
0.85196757,0.00000000
0.85604397,0.00000000
0.86012037,0.00000000
0.86419677,0.00000000
0.86827317,0.00000000
0.87234957,0.00000000
0.87642597,1.71936500
0.88050237,1.71936500
0.88457877,1.71936500
0.88865517,1.71936500
0.89273157,0.85814460
0.89680796,0.85814460
0.90088436,0.85814460
0.90496076,0.85814460
0.90903716,1.71936500
0.91311356,0.85814460
0.91718996,1.71936500
0.92126636,0.85814460
0.92534276,1.71936500
0.92941916,0.85814460
0.93349556,3.43873000
0.93757196,0.85814460
0.94164836,0.85814460
0.94572476,0.85814460
0.94980116,0.00000000
0.95387756,1.71936500
0.95795396,0.85814460
0.96203036,1.71936500
0.96610676,1.71936500
0.97018316,0.85814460
0.97425956,0.85814460
0.97833596,0.85814460
0.98241236,0.00000000
0.98648876,1.71936500
0.99056516,1.71936500
0.99464156,0.85814460
0.99871796,0.85814460
1.00279436,0.00000000
1.00687076,0.85814460
1.01094716,0.00000000
1.01502356,0.85814460
1.01909996,0.85814460
1.02317636,0.00000000
1.02725276,0.00000000
1.03132916,0.00000000
1.03540556,0.00000000
1.03948196,0.85814460
1.04355836,0.85814460
1.04763476,0.85814460
1.05171116,0.85814460
1.05578756,0.00000000
1.05986396,0.85814460
1.06394036,0.00000000
1.06801676,0.85814460
1.07209316,0.85814460
1.07616956,0.00000000
1.08024596,0.00000000
1.08432236,0.85814460
1.08839876,0.00000000
1.09247516,0.85814460
1.09655156,0.85814460
1.10062796,0.85814460
1.10470436,0.85814460
1.10878076,0.00000000
1.11285716,0.00000000
1.11693356,0.00000000
1.12100996,1.71936500
1.12508636,0.85814460
1.12916276,0.00000000
1.13323916,0.00000000
1.13731556,0.85814460
1.14139196,0.00000000
1.14546836,0.85814460
1.14954475,0.85814460
1.15362115,0.00000000
1.15769755,0.85814460
1.16177395,0.85814460
1.16585035,0.85814460
1.16992675,0.85814460
1.17400315,0.85814460
1.17807955,0.85814460
1.18215595,0.85814460
1.18623235,0.85814460
1.19030875,0.85814460
1.19438515,0.85814460
1.19846155,0.85814460
1.20253795,0.00000000
1.20661435,0.00000000
1.21069075,0.00000000
1.21476715,0.85814460
1.21884355,0.85814460
1.22291995,0.00000000
1.22699635,0.85814460
1.23107275,0.85814460
1.23514915,0.85814460
1.23922555,0.85814460
1.24330195,0.85814460
1.24737835,0.85814460
1.25145475,0.00000000
1.25553115,0.00000000
1.25960755,0.85814460
1.26368395,0.00000000
1.26776035,0.85814460
1.27183675,0.85814460
1.27591315,0.85814460
1.27998955,0.85814460
1.28406595,0.85814460
1.28814235,0.00000000
1.29221875,0.00000000
1.29629515,-0.85814460
1.30037155,0.00000000
1.30444795,-0.85814460
1.30852435,0.00000000
1.31260075,0.00000000
1.31667715,0.00000000
1.32075355,0.00000000
1.32482995,0.00000000
1.32890635,-0.85814460
1.33298275,0.85814460
1.33705915,0.00000000
1.34113555,0.00000000
1.34521195,0.00000000
1.34928835,0.00000000
1.35336475,0.85814460
1.35744115,0.00000000
1.36151755,0.85814460
1.36559395,0.00000000
1.36967035,0.00000000
1.37374675,0.00000000
1.37782315,0.00000000
1.38189955,0.00000000
1.38597595,0.00000000
1.39005235,0.85814460
1.39412875,0.85814460
1.39820515,0.00000000
1.40228155,0.00000000
1.40635794,0.85814460
1.41043434,0.00000000
1.41451074,0.85814460
1.41858714,0.00000000
1.42266354,0.85814460
1.42673994,0.00000000
1.43081634,-0.85814460
1.43489274,-0.85814460
1.43896914,0.85814460
1.44304554,0.00000000
1.44712194,0.85814460
1.45119834,0.00000000
1.45527474,-0.85814460
1.45935114,0.00000000
1.46342754,0.00000000
1.46750394,0.00000000
1.47158034,0.00000000
1.47565674,0.00000000
1.47973314,0.00000000
1.48380954,-0.85814460
1.48788594,0.00000000
1.49196234,0.00000000
1.49603874,0.85814460
1.50011514,0.85814460
1.50419154,0.00000000
1.50826794,0.00000000
1.51234434,0.00000000
1.51642074,0.00000000
1.52049714,0.00000000
1.52457354,0.00000000
1.52864994,0.00000000
1.53272634,0.00000000
1.53680274,0.00000000
1.54087914,0.00000000
1.54495554,0.00000000
1.54903194,0.00000000
1.55310834,0.00000000
1.55718474,-0.85814460
1.56126114,0.00000000
1.56533754,0.00000000
1.56941394,0.00000000
1.57349034,0.85814460
1.57756674,0.00000000
1.58164314,0.00000000
1.58571954,0.00000000
1.58979594,0.00000000
1.59387234,0.00000000
1.59794874,0.00000000
1.60202514,0.85814460
1.60610154,0.00000000
1.61017794,-0.85814460
1.61425434,0.00000000
1.61833074,-0.85814460
1.62240714,0.85814460
1.62648354,1.71936500
1.63055994,0.00000000
1.63463634,-0.85814460
1.63871274,-1.71936500
1.64278914,0.00000000
1.64686554,0.00000000
1.65094194,0.85814460
1.65501834,0.00000000
1.65909474,-0.85814460
1.66317113,-0.85814460
1.66724753,-0.85814460
1.67132393,0.00000000
1.67540033,0.00000000
1.67947673,0.00000000
1.68355313,0.00000000
1.68762953,-0.85814460
1.69170593,0.00000000
1.69578233,0.00000000
1.69985873,0.00000000
1.70393513,0.00000000
1.70801153,0.00000000
1.71208793,0.00000000
1.71616433,0.00000000
1.72024073,0.00000000
1.72431713,0.00000000
1.72839353,0.00000000
1.73246993,0.00000000
1.73654633,0.85814460
1.74062273,0.00000000
1.74469913,0.00000000
1.74877553,0.00000000
1.75285193,0.00000000
1.75692833,0.00000000
1.76100473,0.00000000
1.76508113,0.00000000
1.76915753,0.00000000
1.77323393,0.00000000
1.77731033,0.85814460
1.78138673,0.00000000
1.78546313,0.00000000
1.78953953,-0.85814460
1.79361593,-0.85814460
1.79769233,0.00000000
1.80176873,0.85814460
1.80584513,0.85814460
1.80992153,0.00000000
1.81399793,0.00000000
1.81807433,0.00000000
1.82215073,0.85814460
1.82622713,0.00000000
1.83030353,0.00000000
1.83437993,0.00000000
1.83845633,-0.85814460
1.84253273,0.00000000
1.84660913,0.00000000
1.85068553,0.85814460
1.85476193,1.71936500
1.85883833,0.00000000
1.86291473,-0.85814460
1.86699113,0.00000000
1.87106753,0.00000000
1.87514393,0.00000000
1.87922033,0.00000000
1.88329673,0.00000000
1.88737313,-0.85814460
1.89144953,-0.85814460
1.89552593,0.00000000
1.89960233,0.00000000
1.90367873,0.85814460
1.90775513,0.85814460
1.91183153,-0.85814460
1.91590792,-1.71936500
1.91998432,-0.85814460
1.92406072,-0.85814460
1.92813712,0.85814460
1.93221352,1.71936500
1.93628992,0.85814460
1.94036632,-0.85814460
1.94444272,-1.71936500
1.94851912,0.00000000
1.95259552,0.85814460
1.95667192,1.71936500
1.96074832,1.71936500
1.96482472,-1.71936500
1.96890112,-1.71936500
1.97297752,-0.85814460
1.97705392,0.85814460
1.98113032,0.85814460
1.98520672,0.00000000
1.98928312,-0.85814460
1.99335952,0.85814460
1.99743592,0.00000000
2.00151232,0.00000000
2.00558872,0.00000000
2.00966512,0.00000000
2.01374152,0.85814460
2.01781792,-0.85814460
2.02189432,0.00000000
2.02597072,0.85814460
2.03004712,0.85814460
2.03412352,0.00000000
2.03819992,-0.85814460
2.04227632,0.00000000
2.04635272,0.00000000
2.05042912,0.00000000
2.05450552,1.71936500
2.05858192,0.00000000
2.06265832,0.00000000
2.06673472,-0.85814460
2.07081112,-0.85814460
2.07488752,1.71936500
2.07896392,0.85814460
2.08304032,1.71936500
2.08711672,0.00000000
2.09119312,-0.85814460
2.09526952,-1.71936500
2.09934592,0.00000000
2.10342232,-0.85814460
2.10749872,0.85814460
2.11157512,0.00000000
2.11565152,-0.85814460
2.11972792,0.00000000
2.12380432,-1.71936500
2.12788072,0.85814460
2.13195712,0.85814460
2.13603352,1.71936500
2.14010992,0.00000000
2.14418632,-1.71936500
2.14826272,-1.71936500
2.15233912,0.00000000
2.15641552,1.71936500
2.16049192,2.57751000
2.16456832,0.85814460
2.16864472,0.00000000
2.17272111,0.00000000
2.17679751,0.00000000
2.18087391,0.85814460
2.18495031,0.85814460
2.18902671,1.71936500
2.19310311,-0.85814460
2.19717951,-1.71936500
2.20125591,-1.71936500
2.20533231,-0.85814460
2.20940871,1.71936500
2.21348511,2.57751000
2.21756151,0.00000000
2.22163791,-1.71936500
2.22571431,-1.71936500
2.22979071,-0.85814460
2.23386711,0.85814460
2.23794351,3.43873000
2.24201991,0.85814460
2.24609631,-1.71936500
2.25017271,-1.71936500
2.25424911,-2.57751000
2.25832551,1.71936500
2.26240191,3.43873000
2.26647831,0.85814460
2.27055471,-0.85814460
2.27463111,-1.71936500
2.27870751,-1.71936500
2.28278391,0.00000000
2.28686031,3.43873000
2.29093671,1.71936500
2.29501311,0.00000000
2.29908951,-2.57751000
2.30316591,-2.57751000
2.30724231,0.00000000
2.31131871,1.71936500
2.31539511,1.71936500
2.31947151,-0.85814460
2.32354791,-2.57751000
2.32762431,-2.57751000
2.33170071,-0.85814460
2.33577711,2.57751000
2.33985351,1.71936500
2.34392991,0.00000000
2.34800631,-1.71936500
2.35208271,-2.57751000
2.35615911,-0.85814460
2.36023551,1.71936500
2.36431191,3.43873000
2.36838831,0.85814460
2.37246471,-1.71936500
2.37654111,-2.57751000
2.38061751,-1.71936500
2.38469391,1.71936500
2.38877031,3.43873000
2.39284671,1.71936500
2.39692311,-0.85814460
2.40099951,-1.71936500
2.40507591,-1.71936500
2.40915231,0.85814460
2.41322871,2.57751000
2.41730511,2.57751000
2.42138151,-0.85814460
2.42545791,-3.43873000
2.42953430,-2.57751000
2.43361070,-0.85814460
2.43768710,2.57751000
2.44176350,2.57751000
2.44583990,0.00000000
2.44991630,-2.57751000
2.45399270,-2.57751000
2.45806910,-1.71936500
2.46214550,1.71936500
2.46622190,3.43873000
2.47029830,1.71936500
2.47437470,-1.71936500
2.47845110,-3.43873000
2.48252750,-1.71936500
2.48660390,1.71936500
2.49068030,3.43873000
2.49475670,1.71936500
2.49883310,-0.85814460
2.50290950,-4.29687500
2.50698590,-3.43873000
2.51106230,0.85814460
2.51513870,4.29687500
2.51921510,2.57751000
2.52329150,-0.85814460
2.52736790,-3.43873000
2.53144430,-3.43873000
2.53552070,-0.85814460
2.53959710,2.57751000
2.54367350,3.43873000
2.54774990,1.71936500
2.55182630,-2.57751000
2.55590270,-4.29687500
2.55997910,-2.57751000
2.56405550,2.57751000
2.56813190,4.29687500
2.57220830,1.71936500
2.57628470,-2.57751000
2.58036110,-4.29687500
2.58443750,-2.57751000
2.58851390,0.85814460
2.59259030,4.29687500
2.59666670,3.43873000
2.60074310,-0.85814460
2.60481950,-4.29687500
2.60889590,-3.43873000
2.61297230,0.00000000
2.61704870,3.43873000
2.62112510,4.29687500
2.62520150,0.00000000
2.62927790,-3.43873000
2.63335430,-5.15809500
2.63743070,-0.85814460
2.64150710,3.43873000
2.64558350,4.29687500
2.64965990,1.71936500
2.65373630,-2.57751000
2.65781270,-5.15809500
2.66188910,-2.57751000
2.66596550,2.57751000
2.67004190,4.29687500
2.67411830,2.57751000
2.67819470,-1.71936500
2.68227109,-4.29687500
2.68634749,-4.29687500
2.69042389,0.85814460
2.69450029,5.15809500
2.69857669,3.43873000
2.70265309,-0.85814460
2.70672949,-4.29687500
2.71080589,-4.29687500
2.71488229,0.00000000
2.71895869,4.29687500
2.72303509,3.43873000
2.72711149,0.85814460
2.73118789,-4.29687500
2.73526429,-5.15809500
2.73934069,-0.85814460
2.74341709,3.43873000
2.74749349,4.29687500
2.75156989,1.71936500
2.75564629,-3.43873000
2.75972269,-6.01931600
2.76379909,-2.57751000
2.76787549,2.57751000
2.77195189,5.15809500
2.77602829,2.57751000
2.78010469,-1.71936500
2.78418109,-5.15809500
2.78825749,-3.43873000
2.79233389,1.71936500
2.79641029,6.01931600
2.80048669,3.43873000
2.80456309,-0.85814460
2.80863949,-4.29687500
2.81271589,-6.01931600
2.81679229,0.00000000
2.82086869,5.15809500
2.82494509,4.29687500
2.82902149,0.85814460
2.83309789,-4.29687500
2.83717429,-4.29687500
2.84125069,-1.71936500
2.84532709,3.43873000
2.84940349,5.15809500
2.85347989,1.71936500
2.85755629,-4.29687500
2.86163269,-6.01931600
2.86570909,-2.57751000
2.86978549,2.57751000
2.87386189,5.15809500
2.87793829,2.57751000
2.88201469,-1.71936500
2.88609109,-5.15809500
2.89016749,-4.29687500
2.89424389,0.85814460
2.89832029,5.15809500
2.90239669,5.15809500
2.90647309,-0.85814460
2.91054949,-5.15809500
2.91462589,-5.15809500
2.91870229,0.00000000
2.92277869,4.29687500
2.92685509,6.01931600
2.93093149,0.85814460
2.93500789,-4.29687500
2.93908428,-6.01931600
2.94316068,-1.71936500
2.94723708,4.29687500
2.95131348,5.15809500
2.95538988,1.71936500
2.95946628,-3.43873000
2.96354268,-6.01931600
2.96761908,-2.57751000
2.97169548,4.29687500
2.97577188,6.01931600
2.97984828,3.43873000
2.98392468,-2.57751000
2.98800108,-5.15809500
2.99207748,-4.29687500
2.99615388,0.85814460
3.00023028,6.01931600
3.00430668,4.29687500
3.00838308,-1.71936500
3.01245948,-6.01931600
3.01653588,-6.01931600
3.02061228,0.00000000
3.02468868,6.01931600
3.02876508,5.15809500
3.03284148,1.71936500
3.03691788,-6.01931600
3.04099428,-5.15809500
3.04507068,-1.71936500
3.04914708,4.29687500
3.05322348,6.87746000
3.05729988,1.71936500
3.06137628,-3.43873000
3.06545268,-7.73868000
3.06952908,-2.57751000
3.07360548,2.57751000
3.07768188,6.87746000
3.08175828,3.43873000
3.08583468,-2.57751000
3.08991108,-6.87746000
3.09398748,-4.29687500
3.09806388,0.85814460
3.10214028,6.87746000
3.10621668,5.15809500
3.11029308,-0.85814460
3.11436948,-5.15809500
3.11844588,-6.01931600
3.12252228,0.85814460
3.12659868,5.15809500
3.13067508,6.87746000
3.13475148,0.00000000
3.13882788,-5.15809500
3.14290428,-6.01931600
3.14698068,-1.71936500
3.15105708,4.29687500
3.15513348,6.01931600
3.15920988,3.43873000
3.16328628,-5.15809500
3.16736268,-6.01931600
3.17143908,-3.43873000
3.17551548,4.29687500
3.17959188,6.87746000
3.18366828,3.43873000
3.18774468,-1.71936500
3.19182108,-6.87746000
3.19589747,-5.15809500
3.19997387,2.57751000
3.20405027,6.01931600
3.20812667,5.15809500
3.21220307,-1.71936500
3.21627947,-6.87746000
3.22035587,-6.01931600
3.22443227,0.00000000
3.22850867,6.01931600
3.23258507,6.87746000
3.23666147,0.85814460
3.24073787,-6.01931600
3.24481427,-5.15809500
3.24889067,-2.57751000
3.25296707,4.29687500
3.25704347,6.87746000
3.26111987,2.57751000
3.26519627,-4.29687500
3.26927267,-6.87746000
3.27334907,-4.29687500
3.27742547,3.43873000
3.28150187,6.87746000
3.28557827,3.43873000
3.28965467,-1.71936500
3.29373107,-6.87746000
3.29780747,-5.15809500
3.30188387,1.71936500
3.30596027,6.87746000
3.31003667,4.29687500
3.31411307,-0.85814460
3.31818947,-5.15809500
3.32226587,-6.01931600
3.32634227,0.00000000
3.33041867,6.01931600
3.33449507,6.01931600
3.33857147,0.85814460
3.34264787,-3.43873000
3.34672427,-6.87746000
3.35080067,-1.71936500
3.35487707,5.15809500
3.35895347,6.01931600
3.36302987,1.71936500
3.36710627,-3.43873000
3.37118267,-6.87746000
3.37525907,-4.29687500
3.37933547,3.43873000
3.38341187,6.01931600
3.38748827,4.29687500
3.39156467,-1.71936500
3.39564107,-6.87746000
3.39971747,-5.15809500
3.40379387,2.57751000
3.40787027,5.15809500
3.41194667,5.15809500
3.41602307,-0.85814460
3.42009947,-6.01931600
3.42417587,-5.15809500
3.42825227,-0.85814460
3.43232867,6.87746000
3.43640507,5.15809500
3.44048147,0.85814460
3.44455787,-6.01931600
3.44863426,-6.87746000
3.45271066,-1.71936500
3.45678706,5.15809500
3.46086346,6.01931600
3.46493986,3.43873000
3.46901626,-4.29687500
3.47309266,-6.87746000
3.47716906,-2.57751000
3.48124546,2.57751000
3.48532186,7.73868000
3.48939826,3.43873000
3.49347466,-1.71936500
3.49755106,-6.87746000
3.50162746,-4.29687500
3.50570386,1.71936500
3.50978026,6.87746000
3.51385666,5.15809500
3.51793306,-1.71936500
3.52200946,-6.01931600
3.52608586,-5.15809500
3.53016226,-0.85814460
3.53423866,7.73868000
3.53831506,5.15809500
3.54239146,0.85814460
3.54646786,-4.29687500
3.55054426,-6.87746000
3.55462066,-1.71936500
3.55869706,5.15809500
3.56277346,6.01931600
3.56684986,2.57751000
3.57092626,-4.29687500
3.57500266,-7.73868000
3.57907906,-3.43873000
3.58315546,4.29687500
3.58723186,6.87746000
3.59130826,3.43873000
3.59538466,-2.57751000
3.59946106,-7.73868000
3.60353746,-4.29687500
3.60761386,1.71936500
3.61169026,6.01931600
3.61576666,6.01931600
3.61984306,-0.85814460
3.62391946,-6.01931600
3.62799586,-6.01931600
3.63207226,0.00000000
3.63614866,6.87746000
3.64022506,6.01931600
3.64430146,0.85814460
3.64837786,-6.87746000
3.65245426,-6.01931600
3.65653066,-1.71936500
3.66060706,4.29687500
3.66468346,6.87746000
3.66875986,1.71936500
3.67283626,-4.29687500
3.67691266,-6.87746000
3.68098906,-4.29687500
3.68506546,4.29687500
3.68914186,6.01931600
3.69321826,3.43873000
3.69729466,-1.71936500
3.70137106,-7.73868000
3.70544745,-4.29687500
3.70952385,1.71936500
3.71360025,6.87746000
3.71767665,5.15809500
3.72175305,0.00000000
3.72582945,-6.87746000
3.72990585,-6.87746000
3.73398225,0.00000000
3.73805865,6.01931600
3.74213505,6.01931600
3.74621145,0.85814460
3.75028785,-6.01931600
3.75436425,-6.87746000
3.75844065,-1.71936500
3.76251705,5.15809500
3.76659345,6.87746000
3.77066985,2.57751000
3.77474625,-3.43873000
3.77882265,-7.73868000
3.78289905,-4.29687500
3.78697545,4.29687500
3.79105185,7.73868000
3.79512825,4.29687500
3.79920465,-1.71936500
3.80328105,-6.87746000
3.80735745,-6.01931600
3.81143385,1.71936500
3.81551025,7.73868000
3.81958665,5.15809500
3.82366305,-1.71936500
3.82773945,-4.29687500
3.83181585,-6.87746000
3.83589225,-0.85814460
3.83996865,6.87746000
3.84404505,7.73868000
3.84812145,0.00000000
3.85219785,-5.15809500
3.85627425,-6.01931600
3.86035065,-2.57751000
3.86442705,5.15809500
3.86850345,8.59682500
3.87257985,2.57751000
3.87665625,-5.15809500
3.88073265,-6.87746000
3.88480905,-4.29687500
3.88888545,3.43873000
3.89296185,7.73868000
3.89703825,4.29687500
3.90111465,-3.43873000
3.90519105,-7.73868000
3.90926745,-5.15809500
3.91334385,1.71936500
3.91742025,7.73868000
3.92149665,6.87746000
3.92557305,-1.71936500
3.92964945,-7.73868000
3.93372585,-6.01931600
3.93780225,0.00000000
3.94187865,6.87746000
3.94595505,6.87746000
3.95003145,0.85814460
3.95410785,-6.87746000
3.95818425,-6.87746000
3.96226064,-1.71936500
3.96633704,5.15809500
3.97041344,8.59682500
3.97448984,1.71936500
3.97856624,-3.43873000
3.98264264,-8.59682500
3.98671904,-3.43873000
3.99079544,3.43873000
3.99487184,8.59682500
3.99894824,3.43873000
4.00302464,-3.43873000
4.00710104,-7.73868000
4.01117744,-6.01931600
4.01525384,2.57751000
4.01933024,6.87746000
4.02340664,6.87746000
4.02748304,-0.85814460
4.03155944,-7.73868000
4.03563584,-6.01931600
4.03971224,0.00000000
4.04378864,7.73868000
4.04786504,7.73868000
4.05194144,0.00000000
4.05601784,-5.15809500
4.06009424,-7.73868000
4.06417064,-2.57751000
4.06824704,6.01931600
4.07232344,6.87746000
4.07639984,3.43873000
4.08047624,-5.15809500
4.08455264,-7.73868000
4.08862904,-3.43873000
4.09270544,3.43873000
4.09678184,6.87746000
4.10085824,4.29687500
4.10493464,-3.43873000
4.10901104,-6.87746000
4.11308744,-3.43873000
4.11716384,1.71936500
4.12124024,6.01931600
4.12531664,6.01931600
4.12939304,-1.71936500
4.13346944,-6.01931600
4.13754584,-5.15809500
4.14162224,0.00000000
4.14569864,4.29687500
4.14977504,4.29687500
4.15385144,0.85814460
4.15792784,-4.29687500
4.16200424,-3.43873000
4.16608064,-1.71936500
4.17015704,3.43873000
4.17423344,5.15809500
4.17830984,0.85814460
4.18238624,-2.57751000
4.18646264,-3.43873000
4.19053904,-1.71936500
4.19461544,1.71936500
4.19869184,3.43873000
4.20276824,2.57751000
4.20684464,-1.71936500
4.21092104,-3.43873000
4.21499743,-0.85814460
4.21907383,0.00000000
4.22315023,2.57751000
4.22722663,1.71936500
4.23130303,-0.85814460
4.23537943,-1.71936500
4.23945583,-2.57751000
4.24353223,0.85814460
4.24760863,2.57751000
4.25168503,2.57751000
4.25576143,0.00000000
4.25983783,-1.71936500
4.26391423,-1.71936500
4.26799063,0.00000000
4.27206703,0.85814460
4.27614343,0.00000000
4.28021983,0.00000000
4.28429623,0.00000000
4.28837263,0.85814460
4.29244903,0.00000000
4.29652543,0.00000000
4.30060183,-2.57751000
4.30467823,-1.71936500
4.30875463,0.85814460
4.31283103,2.57751000
4.31690743,3.43873000
4.32098383,-0.85814460
4.32506023,-4.29687500
4.32913663,-4.29687500
4.33321303,0.00000000
4.33728943,6.01931600
4.34136583,4.29687500
4.34544223,0.85814460
4.34951863,-5.15809500
4.35359503,-7.73868000
4.35767143,0.00000000
4.36174783,5.15809500
4.36582423,6.87746000
4.36990063,2.57751000
4.37397703,-6.01931600
4.37805343,-8.59682500
4.38212983,-3.43873000
4.38620623,6.01931600
4.39028263,8.59682500
4.39435903,6.01931600
4.39843543,-5.15809500
4.40251183,-10.31927000
4.40658823,-6.01931600
4.41066463,4.29687500
4.41474103,10.31927000
4.41881743,6.87746000
4.42289383,-2.57751000
4.42697023,-12.03863000
4.43104663,-8.59682500
4.43512303,2.57751000
4.43919943,11.17741000
4.44327583,12.03863000
4.44735223,-0.85814460
4.45142863,-12.89678000
4.45550503,-12.89678000
4.45958143,-1.71936500
4.46365783,13.75800000
4.46773423,15.47736000
4.47181062,4.29687500
4.47588702,-12.89678000
4.47996342,-18.91917000
4.48403982,-6.87746000
4.48811622,12.89678000
4.49219262,18.05795000
4.49626902,10.31927000
4.50034542,-11.17741000
4.50442182,-21.49668000
4.50849822,-12.89678000
4.51257462,7.73868000
4.51665102,23.21912000
4.52072742,18.05795000
4.52480382,-6.01931600
4.52888022,-25.79663000
4.53295662,-18.91917000
4.53703302,4.29687500
4.54110942,24.07726000
4.54518582,23.21912000
4.54926222,0.85814460
4.55333862,-24.93848000
4.55741502,-27.51907000
4.56149142,-2.57751000
4.56556782,23.21912000
4.56964422,28.37721000
4.57372062,7.73868000
4.57779702,-21.49668000
4.58187342,-32.67717000
4.58594982,-11.17741000
4.59002622,19.77731000
4.59410262,31.81594000
4.59817902,16.33858000
4.60225542,-17.19673000
4.60633182,-36.11589000
4.61040822,-19.77731000
